편안함,빠른배송,재구매,가성비,부드러움
1338.2429230911193,254.09675754894673,635.2418938723669,143.9881626110698,25.40967575489467
271.0365413855432,143.9881626110698,59.289243428087566,42.34945959149112,59.289243428087566
67.75913534638579,33.879567673192895,33.879567673192895,8.469891918298224,33.879567673192895
499.72362317959517,601.3623261991739,296.44621714043785,787.6999484017348,76.22902726468402
1685.5084917413465,194.8075141208592,592.8924342808757,1016.3870301957869,59.289243428087566
2752.7148734469224,381.14513632342005,643.7117857906651,567.482758525981,135.51827069277158
1380.5923826826104,271.0365413855432,474.3139474247006,533.6031908527882,16.939783836596447
999.4472463591904,626.7720019540686,601.3623261991738,965.5676786859974,160.92794644766624
1295.8934634996285,271.03654138554316,1338.2429230911193,448.90427166980595,118.57848685617512
753.8203807285421,398.0849201600165,457.3741635881041,516.6634070161917,110.10859493787692
0.0,0.0,0.0,0.0,0.0
1761.7375190060307,245.62686563064852,813.1096241566296,813.1096241566296,33.879567673192895
1168.845084725155,465.8440555064024,389.61502824171833,296.44621714043785,160.92794644766624
3184.6793612801325,355.7354605685254,1761.7375190060307,338.79567673192895,296.44621714043785
830.049407993226,347.2655686502272,482.7838393429987,67.75913534638579,0.0
1422.9418422741016,194.80751412085917,321.85589289533254,118.57848685617512,127.04837877447336
2396.9794128783974,262.56664946724493,711.4709211370508,711.4709211370507,448.90427166980584
1880.3160058622054,254.0967575489467,643.7117857906651,271.03654138554316,186.33762220256094
1439.881626110698,440.43437975150766,465.84405550640236,423.4945959149112,254.09675754894673
2269.931034103924,499.7236231795952,906.27843525791,415.0247039966129,59.289243428087566
1558.460112966873,448.904271669806,364.20535248682364,194.80751412085917,84.69891918298224
703.0010292187526,304.9161090587361,584.4225423625775,271.03654138554316,50.81935150978934
770.7601645651383,525.1332989344899,423.4945959149112,220.2171898757538,152.45805452936804
1702.4482755779431,508.19351509789334,779.2300564834367,355.7354605685254,237.15697371235026
1016.387030195787,245.62686563064852,296.44621714043785,211.7472979574556,50.81935150978934
1490.7009776204875,296.44621714043785,415.02470399661297,474.3139474247006,50.81935150978934
101.63870301957868,143.9881626110698,76.22902726468402,101.63870301957868,0.0
1719.3880594145396,364.20535248682364,567.4827585259809,101.63870301957868,42.34945959149112
262.56664946724493,186.3376222025609,135.51827069277158,59.289243428087566,0.0
1533.0504372119785,525.1332989344899,406.55481207831474,398.0849201600165,59.289243428087566
1050.2665978689797,186.33762220256096,609.832218117472,245.62686563064852,25.40967575489467
1346.7128150094177,211.7472979574556,575.9526504442792,262.56664946724493,50.81935150978934
982.5074625225939,550.5429746893846,372.6752444051218,550.5429746893846,59.289243428087566
940.1580029311029,169.39783836596447,609.8322181174722,559.0128666076828,8.469891918298224
1092.616057460471,355.7354605685254,533.6031908527882,965.5676786859975,59.289243428087566
846.9891918298224,304.9161090587361,431.96448783320943,152.45805452936804,8.469891918298224
694.5311373004545,228.68708179405206,431.9644878332094,177.8677302842627,33.879567673192895
2905.1729279762903,211.7472979574556,838.5192999115242,440.4343797515076,211.74729795745557
1821.0267624341182,279.5064333038414,711.4709211370508,321.8558928953325,127.04837877447333
1677.0385998230483,313.3860009770343,440.43437975150766,364.2053524868236,59.289243428087566
3159.269685525238,330.3257848136308,1719.3880594145396,431.96448783320943,101.63870301957868
1609.2794644766625,279.50643330384133,1719.3880594145392,220.21718987575377,93.16881110128045
609.8322181174722,160.92794644766624,508.1935150978935,364.2053524868236,16.939783836596447
2142.8826553294507,330.3257848136308,516.6634070161916,406.55481207831474,33.879567673192895
262.56664946724493,0.0,143.9881626110698,25.40967575489467,42.34945959149112
2058.183736146468,228.687081794052,1177.314976643453,1160.3751928068566,67.75913534638579
2930.582603731185,448.90427166980584,999.4472463591904,313.38600097703426,93.16881110128045
609.8322181174722,228.68708179405206,431.96448783320943,220.21718987575383,8.469891918298224
592.8924342808757,237.15697371235026,220.21718987575383,135.51827069277158,76.22902726468402
2159.822439166047,237.1569737123503,542.0730827710863,271.03654138554316,59.289243428087566
846.9891918298224,271.03654138554316,389.6150282417183,296.44621714043785,228.68708179405206
846.9891918298224,635.2418938723669,516.6634070161916,228.68708179405206,42.34945959149112
16.939783836596447,0.0,0.0,0.0,0.0
525.1332989344899,177.86773028426273,559.0128666076828,304.916109058736,16.939783836596447
1075.6762736238745,364.2053524868237,542.0730827710863,398.0849201600165,50.81935150978934
1812.5568705158198,211.7472979574556,728.4107049736473,813.1096241566295,465.8440555064023
1795.6170866792233,279.5064333038414,618.3021100357703,355.73546056852547,101.63870301957868
940.1580029311028,457.3741635881041,398.0849201600165,338.795676731929,50.81935150978934
1262.0138958264354,499.7236231795952,448.9042716698059,203.27740603915737,76.22902726468402
304.9161090587361,152.45805452936804,186.33762220256094,101.63870301957868,0.0
287.9763252221396,33.879567673192895,42.34945959149112,50.81935150978934,0.0
2142.8826553294502,457.3741635881041,736.8805968919455,440.4343797515076,67.75913534638579
1185.7848685617514,508.19351509789345,559.0128666076828,491.25373126129693,25.40967575489467
838.5192999115242,423.4945959149112,228.68708179405203,533.6031908527881,8.469891918298224
143.98816261106978,25.40967575489467,16.939783836596447,16.939783836596447,16.939783836596447
364.2053524868236,211.7472979574556,677.5913534638579,186.33762220256094,8.469891918298224
1151.9053008885585,160.92794644766627,211.7472979574556,67.75913534638579,16.939783836596447
2032.774060391574,643.7117857906652,1151.9053008885585,482.78383934299876,508.19351509789345
203.2774060391574,101.63870301957871,135.51827069277158,50.81935150978934,16.939783836596447
1329.773031172821,279.5064333038414,448.9042716698059,652.1816777089632,127.04837877447332
1761.7375190060307,542.0730827710864,2109.003087656258,474.31394742470053,254.0967575489467
330.3257848136308,76.22902726468402,389.6150282417183,67.75913534638579,50.81935150978934
863.9289756664189,457.3741635881041,592.8924342808757,194.80751412085914,152.45805452936804
1439.881626110698,279.5064333038414,525.1332989344899,601.3623261991739,84.69891918298225
1185.7848685617514,186.33762220256094,364.2053524868237,499.72362317959517,42.34945959149112
1609.2794644766623,313.3860009770343,296.44621714043785,262.566649467245,50.81935150978934
889.3386514213137,347.26556865022724,431.96448783320943,550.5429746893846,508.1935150978935
1363.652598846014,127.04837877447335,465.84405550640236,330.3257848136308,59.289243428087566
1143.4354089702601,254.09675754894673,499.7236231795953,169.39783836596447,25.40967575489467
2066.653628064767,355.73546056852547,550.5429746893846,347.2655686502272,67.75913534638579
364.20535248682364,194.80751412085917,804.6397322383312,93.16881110128045,0.0
3819.9212551524993,364.2053524868237,1075.6762736238743,372.6752444051219,177.8677302842627
1389.0622746009085,550.5429746893847,398.0849201600165,220.2171898757538,67.75913534638579
1905.7256816171005,364.2053524868237,499.72362317959517,245.62686563064847,67.75913534638579
711.4709211370508,304.9161090587361,321.85589289533254,203.2774060391574,8.469891918298224
821.5795160749278,304.9161090587361,897.8085433396117,186.3376222025609,59.289243428087566
1092.616057460471,296.44621714043785,550.5429746893846,76.22902726468402,93.16881110128045
1050.2665978689797,482.7838393429988,491.253731261297,406.55481207831474,110.10859493787692
2346.1600613686082,330.3257848136308,601.3623261991739,321.8558928953325,84.69891918298224
1143.4354089702601,127.04837877447335,406.55481207831474,177.86773028426273,42.34945959149112
542.0730827710863,321.8558928953325,279.5064333038414,279.5064333038414,25.40967575489467
626.7720019540685,372.67524440512193,389.6150282417183,398.0849201600165,16.939783836596447
1490.7009776204873,304.9161090587361,584.4225423625775,330.3257848136307,25.40967575489467
474.3139474247006,93.16881110128048,135.51827069277158,42.34945959149112,33.879567673192895
703.0010292187527,220.21718987575383,415.02470399661297,135.51827069277158,0.0
1516.110653375382,516.6634070161917,711.4709211370509,321.8558928953325,59.289243428087566
719.940813055349,398.08492016001657,398.0849201600165,254.0967575489467,33.879567673192895
3032.2213067507637,347.26556865022724,906.2784352579099,372.6752444051218,152.45805452936804
796.1698403200331,398.0849201600165,254.09675754894673,33.879567673192895,16.939783836596447
465.8440555064023,143.9881626110698,220.21718987575383,59.289243428087566,254.0967575489467
2125.9428714928545,237.1569737123503,660.6515696272616,398.0849201600165,84.69891918298224
982.5074625225941,372.67524440512193,423.4945959149112,194.80751412085917,169.39783836596447
2498.6181158979757,160.92794644766627,423.4945959149112,169.3978383659645,0.0
1465.2913018655927,491.2537312612971,372.6752444051219,897.8085433396118,16.939783836596447
1050.2665978689797,660.6515696272616,575.9526504442792,516.6634070161916,67.75913534638579
1456.8214099472946,262.56664946724493,677.5913534638579,355.7354605685254,67.75913534638579
626.7720019540686,372.6752444051219,372.6752444051219,474.3139474247005,8.469891918298224
1490.7009776204873,321.85589289533254,330.3257848136307,76.22902726468402,42.34945959149112
813.1096241566296,304.9161090587361,304.9161090587361,118.57848685617515,101.63870301957868
1321.303139254523,228.68708179405203,381.1451363234201,110.10859493787692,50.81935150978934
643.711785790665,465.84405550640236,279.5064333038414,525.1332989344897,50.81935150978934
897.8085433396119,143.98816261106978,169.39783836596447,42.34945959149112,50.81935150978934
1211.194544316646,601.3623261991739,559.0128666076828,59.289243428087566,101.63870301957868
1363.6525988460141,372.6752444051219,694.5311373004544,177.8677302842627,25.40967575489467
1583.869788721768,398.0849201600165,457.3741635881041,254.0967575489467,67.75913534638579
533.6031908527881,796.1698403200331,330.3257848136307,211.7472979574556,42.34945959149112
948.6278948494011,499.7236231795953,559.0128666076828,474.31394742470053,25.40967575489467
1245.074111989839,321.85589289533254,592.8924342808757,287.9763252221396,76.22902726468402
499.7236231795952,152.45805452936804,262.566649467245,152.45805452936804,76.22902726468402
355.73546056852547,211.7472979574556,118.57848685617513,50.81935150978934,0.0
1406.0020584375052,169.3978383659645,389.6150282417183,228.68708179405206,76.22902726468402
1973.4848169634859,84.69891918298225,364.20535248682364,101.63870301957868,50.81935150978934
999.4472463591906,838.5192999115242,592.8924342808757,330.3257848136308,76.22902726468402
1270.4837877447337,423.49459591491114,355.73546056852547,567.482758525981,84.69891918298224
50.81935150978934,25.40967575489467,16.939783836596447,50.81935150978934,0.0
736.8805968919455,321.85589289533254,440.43437975150766,177.86773028426268,25.40967575489467
1185.7848685617512,254.09675754894673,440.43437975150766,711.4709211370508,33.879567673192895
1143.4354089702604,177.86773028426273,245.62686563064852,237.15697371235026,59.289243428087566
1516.110653375382,330.3257848136308,482.7838393429988,160.92794644766627,84.69891918298224
1389.0622746009087,271.0365413855432,669.1214615455598,254.0967575489467,143.9881626110698
914.7483271762081,516.6634070161917,592.8924342808757,143.9881626110698,8.469891918298224
1634.6891402315573,220.21718987575383,609.8322181174723,50.81935150978934,59.289243428087566
914.7483271762082,203.27740603915737,287.9763252221396,271.03654138554316,415.02470399661297
1854.9063301073113,313.3860009770343,533.6031908527881,84.69891918298224,25.40967575489467
804.6397322383312,194.80751412085914,338.79567673192895,448.9042716698059,33.879567673192895
906.2784352579101,262.56664946724493,779.2300564834367,160.92794644766627,25.40967575489467
813.1096241566294,271.0365413855432,491.253731261297,101.63870301957868,16.939783836596447
1736.327843251136,372.6752444051219,703.0010292187526,287.9763252221396,93.16881110128047
1278.9536796630318,338.795676731929,516.6634070161916,321.85589289533254,67.75913534638579
2041.243952309872,296.44621714043785,567.482758525981,177.8677302842627,25.40967575489467
2066.6536280647665,381.1451363234201,965.5676786859975,584.4225423625775,101.63870301957868
1219.664436234944,220.21718987575383,440.43437975150766,110.10859493787692,76.22902726468402
1278.9536796630316,398.0849201600165,660.6515696272614,271.03654138554316,42.34945959149112
177.8677302842627,118.57848685617513,143.9881626110698,101.63870301957868,25.40967575489467
50.81935150978934,25.40967575489467,25.40967575489467,0.0,76.22902726468402
211.7472979574556,93.16881110128047,25.40967575489467,16.939783836596447,8.469891918298224
1321.303139254523,338.795676731929,406.55481207831474,787.6999484017349,50.81935150978934
1177.314976643453,279.5064333038414,660.6515696272614,160.92794644766627,76.22902726468402
965.5676786859975,423.4945959149112,550.5429746893846,474.31394742470053,152.45805452936804
2329.2202775320116,110.10859493787692,846.9891918298224,364.20535248682364,491.25373126129705
652.1816777089632,440.4343797515076,415.02470399661297,355.73546056852547,42.34945959149112
1321.3031392545229,169.3978383659645,338.79567673192895,101.63870301957868,110.10859493787692
143.9881626110698,33.879567673192895,50.81935150978934,0.0,8.469891918298224
1134.9655170519623,271.0365413855432,1821.026762434118,592.8924342808757,8.469891918298224
2007.3643846366792,398.0849201600166,431.9644878332094,262.56664946724493,50.81935150978934
84.69891918298225,59.289243428087566,135.51827069277158,93.16881110128045,0.0
1651.6289240681538,372.6752444051219,381.14513632342005,237.15697371235024,93.16881110128045
508.1935150978935,203.27740603915737,169.39783836596447,313.3860009770343,0.0
592.8924342808757,76.22902726468402,686.0612453821561,381.14513632342016,8.469891918298224
1499.1708695387856,321.8558928953325,533.6031908527881,389.6150282417183,59.289243428087566
364.2053524868236,160.92794644766622,169.3978383659645,127.04837877447335,50.81935150978934
42.34945959149112,16.939783836596447,25.40967575489467,67.75913534638579,8.469891918298224
1439.881626110698,304.9161090587361,482.7838393429988,101.63870301957868,42.34945959149112
186.3376222025609,59.289243428087566,101.63870301957868,67.75913534638579,0.0
59.289243428087566,59.289243428087566,16.939783836596447,25.40967575489467,8.469891918298224
3337.1374158095005,440.43437975150766,1660.0988159864519,940.1580029311029,135.51827069277158
1118.0257332153656,50.81935150978934,728.4107049736473,211.7472979574556,338.79567673192895
50.81935150978934,33.879567673192895,25.40967575489467,25.40967575489467,0.0
1490.7009776204873,415.02470399661297,364.20535248682364,974.0375706042958,76.22902726468402
508.1935150978935,211.7472979574556,271.03654138554316,160.92794644766627,50.81935150978934
2075.123519983065,254.09675754894673,525.1332989344899,152.45805452936804,101.63870301957868
1287.42357158133,321.85589289533254,618.3021100357704,313.3860009770343,321.85589289533254
863.9289756664189,457.3741635881041,271.03654138554316,271.03654138554316,67.75913534638579
965.5676786859975,516.6634070161916,499.7236231795953,482.78383934299876,33.879567673192895
1956.5450331268896,245.62686563064852,559.0128666076828,787.6999484017349,101.63870301957868
118.57848685617512,16.939783836596447,16.939783836596447,16.939783836596447,0.0
804.6397322383315,491.25373126129705,347.26556865022724,211.7472979574556,25.40967575489467
1787.1471947609255,398.0849201600165,567.482758525981,152.45805452936804,16.939783836596447
1041.7967059506816,440.4343797515077,567.482758525981,525.1332989344899,25.40967575489467
296.44621714043785,203.2774060391574,364.20535248682364,364.20535248682364,0.0
880.8687595030153,618.3021100357705,431.96448783320943,372.67524440512193,16.939783836596447
228.68708179405206,160.92794644766624,296.44621714043785,177.8677302842627,16.939783836596447
1211.194544316646,186.33762220256094,431.96448783320943,304.9161090587361,42.34945959149112
245.62686563064852,194.80751412085917,127.04837877447335,59.289243428087566,8.469891918298224
770.7601645651382,406.5548120783148,279.5064333038414,686.0612453821561,25.40967575489467
1456.8214099472948,186.33762220256094,169.39783836596445,118.57848685617515,33.879567673192895
906.2784352579101,304.9161090587361,364.20535248682364,228.68708179405206,25.40967575489467
2075.123519983065,431.96448783320955,813.1096241566295,228.68708179405206,67.75913534638579
609.832218117472,372.6752444051219,533.6031908527881,127.04837877447336,8.469891918298224
1126.495625133664,457.3741635881041,440.43437975150766,491.253731261297,186.33762220256094
1456.8214099472946,262.56664946724493,516.6634070161916,254.09675754894673,93.16881110128045
1016.387030195787,347.26556865022724,660.6515696272614,152.45805452936804,16.939783836596447
465.84405550640224,262.56664946724493,296.4462171404378,304.9161090587361,406.5548120783148
914.7483271762082,254.09675754894673,313.3860009770343,753.820380728542,93.16881110128045
3438.776118829079,609.8322181174722,711.4709211370508,575.9526504442792,499.72362317959517
1490.7009776204875,245.6268656306485,271.03654138554316,160.92794644766627,76.22902726468402
914.7483271762081,304.9161090587361,457.37416358810407,271.03654138554316,33.879567673192895
804.6397322383312,271.03654138554316,321.85589289533254,93.16881110128045,118.57848685617513
1101.085949378769,245.62686563064847,338.795676731929,304.9161090587361,8.469891918298224
1677.0385998230481,508.19351509789345,711.4709211370508,169.39783836596447,59.289243428087566
1829.4966543524163,67.75913534638579,533.6031908527882,279.5064333038414,76.22902726468402
347.2655686502272,177.86773028426268,93.16881110128047,398.0849201600165,25.40967575489467
1295.8934634996283,203.27740603915737,338.795676731929,84.69891918298224,25.40967575489467
1033.3268140323835,93.16881110128048,186.3376222025609,59.289243428087566,67.75913534638579
1024.8569221140851,152.45805452936804,567.482758525981,42.34945959149112,101.63870301957868
1084.1461655421726,448.9042716698059,753.820380728542,152.45805452936804,42.34945959149112
101.63870301957868,59.289243428087566,59.289243428087566,118.57848685617515,33.879567673192895
431.96448783320943,76.22902726468402,93.16881110128045,50.81935150978934,33.879567673192895
830.0494079932258,287.9763252221396,279.5064333038414,245.62686563064847,50.81935150978934
931.6881110128047,415.02470399661297,398.0849201600165,186.3376222025609,33.879567673192895
0.0,16.939783836596447,50.81935150978934,8.469891918298224,0.0
127.04837877447338,8.469891918298224,33.879567673192895,42.34945959149112,33.879567673192895
1905.7256816171002,415.02470399661297,804.6397322383312,211.7472979574556,42.34945959149112
1007.9171382774887,609.8322181174723,440.43437975150766,491.25373126129705,76.22902726468402
2329.2202775320116,279.50643330384145,677.5913534638578,152.45805452936804,160.92794644766624
796.1698403200331,355.73546056852547,381.14513632342005,203.27740603915737,67.75913534638579
1058.736489787278,559.0128666076828,304.9161090587361,203.2774060391574,177.8677302842627
152.45805452936804,67.75913534638579,42.34945959149112,101.63870301957868,16.939783836596447
1321.303139254523,262.56664946724493,389.6150282417183,457.3741635881041,160.92794644766627
1575.3998968034696,186.3376222025609,245.6268656306485,76.22902726468402,33.879567673192895
1677.0385998230481,508.19351509789345,711.4709211370508,169.39783836596447,59.289243428087566
287.9763252221396,135.51827069277158,135.51827069277158,84.69891918298225,16.939783836596447
321.85589289533254,84.69891918298225,84.69891918298225,59.289243428087566,8.469891918298224
643.7117857906651,626.7720019540686,423.4945959149112,626.7720019540685,33.879567673192895
1278.9536796630318,279.5064333038414,304.916109058736,67.75913534638579,50.81935150978934
330.3257848136307,330.3257848136308,237.1569737123503,194.80751412085914,84.69891918298224
245.62686563064852,177.86773028426268,143.98816261106978,84.69891918298225,262.56664946724493
830.049407993226,347.26556865022724,440.43437975150766,321.85589289533254,84.69891918298224
1499.1708695387856,1177.3149766434528,296.44621714043785,127.04837877447335,16.939783836596447
1372.1224907643123,398.0849201600165,381.14513632342005,93.16881110128045,84.69891918298225
16.939783836596447,42.34945959149112,16.939783836596447,8.469891918298224,0.0
1253.5440039081373,542.0730827710863,677.5913534638579,457.37416358810407,76.22902726468402
669.1214615455598,313.3860009770343,237.15697371235026,203.27740603915737,127.04837877447335
974.0375706042958,245.6268656306485,431.96448783320943,855.4590837481206,211.7472979574556
338.795676731929,33.879567673192895,42.34945959149112,42.34945959149112,42.34945959149112
127.04837877447336,16.939783836596447,25.40967575489467,42.34945959149112,16.939783836596447
914.7483271762081,601.3623261991739,559.0128666076828,1397.5321665192068,67.75913534638579
736.8805968919455,431.9644878332095,508.1935150978934,143.9881626110698,16.939783836596447
643.711785790665,652.1816777089633,262.56664946724493,499.7236231795952,16.939783836596447
652.1816777089633,127.04837877447338,321.85589289533254,389.6150282417183,25.40967575489467
1422.9418422741016,448.9042716698059,711.4709211370508,279.5064333038414,42.34945959149112
1456.8214099472946,389.61502824171833,389.61502824171833,372.6752444051218,84.69891918298224
1448.351518028996,194.8075141208592,338.79567673192895,110.10859493787692,50.81935150978934
93.16881110128045,76.22902726468402,50.81935150978934,25.40967575489467,16.939783836596447
398.0849201600165,177.86773028426268,398.0849201600165,8.469891918298224,0.0
338.795676731929,338.79567673192895,313.3860009770343,372.6752444051219,8.469891918298224
160.92794644766624,16.939783836596447,42.34945959149112,67.75913534638579,0.0
2134.412763411153,296.44621714043785,364.2053524868236,542.0730827710863,42.34945959149112
1575.3998968034698,93.16881110128045,279.5064333038414,254.0967575489467,93.16881110128047
1151.9053008885583,135.51827069277158,211.7472979574556,76.22902726468402,93.16881110128047
482.7838393429988,50.81935150978934,50.81935150978934,33.879567673192895,8.469891918298224
431.96448783320943,287.9763252221396,237.15697371235026,211.7472979574556,50.81935150978934
118.57848685617512,33.879567673192895,25.40967575489467,16.939783836596447,0.0
0.0,8.469891918298224,25.40967575489467,0.0,0.0
965.5676786859977,330.3257848136308,296.44621714043785,110.1085949378769,25.40967575489467
262.56664946724493,152.45805452936798,177.8677302842627,245.6268656306485,8.469891918298224
669.1214615455596,516.6634070161917,304.9161090587361,381.1451363234201,33.879567673192895
1422.9418422741019,355.73546056852547,304.9161090587361,245.62686563064847,59.289243428087566
110.10859493787692,33.879567673192895,25.40967575489467,8.469891918298224,0.0
1583.8697887217677,177.8677302842627,415.02470399661297,245.6268656306485,8.469891918298224
1007.9171382774887,525.1332989344899,381.14513632342016,169.39783836596445,110.10859493787692
245.6268656306485,110.1085949378769,59.289243428087566,50.81935150978934,59.289243428087566
652.1816777089633,287.9763252221396,186.3376222025609,118.57848685617513,67.75913534638579
364.20535248682364,76.22902726468402,76.22902726468402,76.22902726468402,8.469891918298224
1524.5805452936802,440.4343797515076,415.02470399661297,313.38600097703426,67.75913534638579
2693.4256300188354,575.9526504442792,1101.085949378769,584.4225423625775,287.9763252221396
59.289243428087566,0.0,50.81935150978934,0.0,0.0
660.6515696272616,796.1698403200331,398.0849201600165,389.6150282417182,33.879567673192895
728.4107049736474,262.566649467245,415.02470399661297,127.04837877447335,0.0
2083.5934119013627,287.9763252221396,398.08492016001657,186.33762220256096,67.75913534638579
846.9891918298224,262.566649467245,279.5064333038414,101.63870301957871,50.81935150978934
237.15697371235026,33.879567673192895,127.04837877447335,25.40967575489467,0.0
93.16881110128045,42.34945959149112,33.879567673192895,25.40967575489467,8.469891918298224
652.1816777089632,389.61502824171833,677.5913534638579,152.45805452936804,0.0
584.4225423625775,135.51827069277158,152.45805452936804,245.6268656306485,25.40967575489467
525.13329893449,287.9763252221396,271.03654138554316,194.80751412085914,33.879567673192895
169.3978383659645,8.469891918298224,33.879567673192895,84.69891918298225,0.0
1126.495625133664,465.8440555064023,550.5429746893846,228.68708179405206,84.69891918298224
245.62686563064852,127.04837877447338,177.8677302842627,118.57848685617513,0.0
33.879567673192895,33.879567673192895,16.939783836596447,25.40967575489467,8.469891918298224
635.2418938723669,262.566649467245,194.80751412085914,186.3376222025609,42.34945959149112
1033.3268140323833,491.25373126129705,618.3021100357703,321.8558928953325,33.879567673192895
228.687081794052,169.39783836596447,135.51827069277158,59.289243428087566,0.0
279.5064333038414,211.7472979574556,110.10859493787692,67.75913534638579,93.16881110128048
940.1580029311028,499.7236231795952,457.37416358810407,601.3623261991739,59.289243428087566
1863.3762220256092,364.2053524868237,423.4945959149112,59.289243428087566,42.34945959149112
533.6031908527881,203.27740603915737,245.6268656306485,211.7472979574556,42.34945959149112
931.6881110128047,160.92794644766627,237.15697371235026,93.16881110128045,8.469891918298224
1126.495625133664,50.81935150978934,431.96448783320943,67.75913534638579,152.45805452936804
753.8203807285419,406.55481207831474,406.5548120783148,355.7354605685254,42.34945959149112
542.0730827710863,76.22902726468402,76.22902726468402,8.469891918298224,25.40967575489467
1262.0138958264356,457.3741635881041,465.84405550640236,160.92794644766627,50.81935150978934
254.09675754894675,203.27740603915737,160.92794644766624,398.0849201600165,16.939783836596447
821.5795160749278,304.916109058736,254.0967575489467,127.04837877447335,8.469891918298224
618.3021100357704,415.024703996613,753.820380728542,110.10859493787692,8.469891918298224
669.1214615455599,753.820380728542,245.6268656306485,262.56664946724493,25.40967575489467
652.1816777089632,389.6150282417184,398.0849201600165,220.2171898757538,42.34945959149112
1304.3633554179266,415.02470399661297,736.8805968919455,194.80751412085914,42.34945959149112
135.51827069277158,67.75913534638579,59.289243428087566,33.879567673192895,0.0
1592.339680640066,448.9042716698059,542.0730827710863,93.16881110128045,50.81935150978934
59.289243428087566,0.0,0.0,33.879567673192895,8.469891918298224
728.4107049736472,669.1214615455598,415.02470399661297,423.4945959149112,42.34945959149112
813.1096241566295,254.09675754894675,347.2655686502271,287.9763252221396,101.63870301957868
745.3504888102439,211.7472979574556,279.5064333038414,67.75913534638579,25.40967575489467
321.85589289533254,398.0849201600165,271.03654138554316,440.4343797515077,0.0
1965.014925045188,262.56664946724493,465.8440555064023,177.86773028426268,59.289243428087566
457.3741635881041,84.69891918298224,67.75913534638579,50.81935150978934,0.0
465.84405550640236,118.57848685617515,152.45805452936804,50.81935150978934,33.879567673192895
1067.2063817055764,287.9763252221396,542.0730827710863,76.22902726468402,76.22902726468402
237.15697371235026,50.81935150978934,42.34945959149112,33.879567673192895,0.0
2125.9428714928545,254.0967575489467,872.398867584717,271.03654138554316,67.75913534638579
1278.9536796630316,271.03654138554316,516.6634070161916,491.253731261297,93.16881110128047
50.81935150978934,50.81935150978934,59.289243428087566,33.879567673192895,0.0
770.7601645651386,169.3978383659645,254.0967575489467,194.80751412085914,25.40967575489467
313.3860009770343,143.9881626110698,84.69891918298224,93.16881110128045,0.0
1533.0504372119785,431.96448783320943,745.3504888102437,313.3860009770343,33.879567673192895
169.3978383659645,59.289243428087566,59.289243428087566,118.57848685617515,16.939783836596447
16.939783836596447,8.469891918298224,8.469891918298224,0.0,0.0
1727.8579513328377,381.1451363234201,728.4107049736473,313.3860009770343,110.10859493787692
321.85589289533254,440.43437975150766,491.253731261297,42.34945959149112,8.469891918298224
